tweet_text,sentiment
@ianrfreitas a diferença que um foi pego e o outro não :) roubar todos roubam infelizmente e é esse o ponto que quis chegar. O fato dele ter ficado até sem resposta sobre o auxílio moradia em uma entrevista já tirou o benefício da dúvida. bozo não é exemplo de nada! e eu duvido q n roube,1
@Fernando420 felicidades!!! :),1
to mt vergonha de participar do Army selca day :(((,0
"Afinal, o que disse o Pérez-Reverte ao El País? É só para saber quantos livros dele tenho que queimar :) https://t.co/Pe8wEaKoo5",1
@agustdxpe cê é incrível para :(,0
@NEGUIMGOBLIN ainda bem que meu main e talon e o mono e o vlad :D o main pode,1
@lcshmr @joeboganville :( sofrendo na coreia,0
"@JooMato62351498 Cara até agora nada mudou, continua bugado. E se voltar vai ser muito tarde pra continuar a série, praticamente ninguém vai assistir infelizmente :(((",0
tá cheganiiiiii :),1
"Fui baixar um album novo Me empolguei Baixei 1,5GB de musica :)",1
"Foda do país é cada um pensando no seu dinheiro, na sua bolha intocável!! Quando será que vamos pensar em nós, mas nos outros também, querer que fique todo mundo junto e de uma forma natural, não por obrigação! :(",0
RIP pipoquinha da @maisasilva :(.,0
@carvalhomadu_ fala pra ele voltar a falar cmg :((,0
@uttexonct mais ou menos :(,0
"eu brinco e tudo mas tô com medo real, se esse cara ganhar acabou de verdade pra nós :( vocês tem noção da barbárie que vai ser, galera? eu tô apavorada",0
@lucasfgavi q saudade :( volta a me amar eu te pago,0
@TMobilePolska O to to! :),1
"@streetzerosix Por ódio, rafa. Por ódio. Pra fascista. O Brasil nao aprendeu nada :(",0
vontade d brigadeiro mas não posso :(,0
@flowersforlouie eu to bem também :),1
"eu amo tanto a demi, meu deus anjo da minha vida mesmo :(",0
"vou sair um pouco, mais tarde volto pra mandar mais coisa nenê!!💕💕💕💕 — okok amo-te mais :)))) https://t.co/BdfyeDqWQA",1
Quero voltar a noite de sextaaaaaa pff :(,0
@L98KN EU TOMEI SUSTO SOCORRO o seu também tá lindo eu to muito triste eu te amo demais :(((((,0
"@marucav128 pois é, é muito triste a situação que a gente tá vivendo :(",0
eu apaguei meu tweet ficado sem querer :),1
@lucasborges_sb @amxndw @rique_hsf desculpa neném mas da próxima vez que eu ver vou enfiar a pontinha acesa na sua boca :),1
@BrunaaaRafaella Infelizmente :(,0
saudades de quando o tae postava vídeos com o yeontan :(( https://t.co/rk99wIoFpJ,0
que todo mundo morra :),1
"@ronaldo_tfc Ahh, obrigada :) Temos que ser coerentes e justos né?!",1
"@Gabriel_krugers Eu sou um ninguém que paga imposto de renda e não ofende ou que parecer ser mais do que é, enquanto vc é um estudante que deve ter uns 20 e poucos anos no máximo e acha que sabe de tudo, boa noite garoto você sabe mais do que eu ta bom? :)",1
Nossan não acresita em mim? :( https://t.co/72RZvkE36B,0
"@Guilre13 @Tongoiaaaa @viniccius13 Não como ter uma ditadura cubano, quando aquilo foi uma revolução :D",1
"nem sou cobiçado,podem se envolver comigo :)",1
Nao gosto nada de usar casacos :(,0
"Parabens ao Vencedor do giveaway!! :D Tens 3 dias para me responder ao email , senão irei sortear para outra pessoa. https://t.co/3DodA0JZZ2",1
@samilemoes olha oque esses Lucas fazem com nós :(,0
"queria te chamar na dm pra conversar e tals mas tenho muita vergonha e não sei como começaria um assunto com vc :((( — aaaaAAAAaaAaaAaaAaasaa meu anjo, chega mandando um meme que a gente se entende! manda um ""boa noi... https://t.co/D4r5EfWgSz",0
@Inacio_3x Vai sim :),1
O meu cabelo está tão feio hoje :(,0
Choveu e eu não trouxe a capa de chuva :),1
@sfejongin que isso :(,0
"Seja Bem Vindo ao meu canal :) Eu sou o Régis e faço vídeos sobre games. Publico 2 vídeos novos, todos... https://t.co/yVMFKSYvjV",1
"@dio_lr @davisoeditando @FeLazzaris @artuca_ @vaitomarnobento @gabrielcosta101 @Haddad_Fernando Opa, nisso nosso tristeza é match! Pq é triste ver alguém que apoia um cara que já falou abertamente que apoia a ditadura (que tem + chances de voltar do que Brasil virar comunista, visto que o comunismo tem que vir de um socialismo perfeito) E eu leio muito sim, obrigada! :)",1
vou sentir falta das meninas :(,0
Lucas realmente me deixou com vontade de comer boulos :(,0
"@brunosfair que bom, se vc tá bem eu fico bem :)",1
"A regra é clara: QUEM NÃO FAZ ACONTECER, VÊ ACONTECENDO :) https://t.co/gND9oNcUDq",1
"@sanseverini Bom, ai você prova pra justiça, né? :)",1
@GeekSubs Não precisa se preocupar com isso :),1
Infelizmente :( https://t.co/xXdl5KDCcG,0
"As pessoas não entendem, o evangelho é pra quem CRÊ :)",1
@anaffontelles Aí sim :))),1
"@ginnalopes Hoje a gente não deixou o nisko ficar na garagem. Medo depois daquela notícia que o rapaz matou o cachorro a tiros. Que fase, Gi... Que fase. :( Será uma madrugada/segunda-feira longa!",0
@SonrisaVrtical Nada chama :(,0
"@J95PJ Foda, diminho. :(",0
"@Iouiscage meu deus, eu fico chocada em como as pessoas compartilham essas coisas, existem pessoas sensíveis a isso :(",0
aiai :(,0
@Machadoemy_ não xuxu :(,0
"@geoxharrison aaah não sou :( mas temos muito mais pontos em comum que diferentes, isso que importa 😉",0
@konicyke Queria ir mesmo. Não quero ficar nesse estado e cidade que só me envergonha :(,0
esses nordestinos apoiando o salnorabo :(,0
"@isadnts queria ter ido, guarda me chamou, até ele me chamou e vcs não :(",0
um anjo :( https://t.co/75V4iaBX66,0
sua música five years from now me acalma mt :) — fico feliz nenem https://t.co/JrOS16hYqx,1
foo :) : 863f5605-2854-4425-9c1e-4dc3ae03e3f4,1
"@Jamesantunes @mmrazn Caralhi, eu nao tenho essa coragem :( mas invejo",0
"aprendendo que não devo me sentir especial pras pessoas, porque não sou :)",1
"qria mucho um kit esfigmomanômetro c estetoscópio, porém eh caro :(",0
"E já amei os personagens novos, af não vou saber existir depois que essa temp acabar já que realmente é a última :(",0
O que faltou no STB :p https://t.co/Lz2jYnfLLF,1
"@leticiasaraivaa Triste pq a noite ta com cara de triste, mas Porto Alegre tem uma tristeza bem bonita quando chove :)",1
Conseguiste concretizar alguns objetivos este ano? — Não :( https://t.co/1BouxhjdaE,0
Com este tele estou sempre sem rede :),1
@umvesgo Também :(,0
as mãozinhas :((((( https://t.co/4H49nFLiqz,0
"@fernanda_it vi no seu instagram e a mão coçou pra mandar mensagem querendo ela p mim, mas a minha situação é igual a sua. eu ainda tenho um filhote e ele é muito bravo e porte grande, tenho mt medo de machucar outro animal :(",0
"@isamontfer Eu entendi que esse tweet foi feito diretamente para mim.......... mas saiba q sou solteiro sim, feliz?? não mas eu não perco as esperanças de ainda achar o meu GRANDEAMORrico para ser felizentao saiba q n ligo &gt;:(((",0
"@gabiversiani @eugustavolima :-) A mulher:""Jovens,a hora é agora."" https://t.co/qsyjKehuMa https://t.co/lXQB7d6WAx https://t.co/t8UADpKyNv https://t.co/2o5vmYCNdk",1
"@lheiBalyeK1 ai to mt triste, tinha que viajar pra oitra cidade mas não vou ir mais pq são 8 hrs de viagem e eu passo mt mal tbm :(",0
Dor de cabeça de sono :(,0
"o meu afastamento desse blog foi uma ótima coisa q o tempo me fez, digamos de passagem. antes eu era o famosinho de la, mas n sabia q mais da metade das pessoas q me chamavam de amigos, apenas 4 de mais de 15 eram de vdd :)",1
"@luizababaca OVO POCHE AAAA eu sou doida pra fazer, batata doce só gosto frita :( os outros também não gosto :(",0
@thalitameneghim meu amor :( https://t.co/A9D8AGxKgs,0
"@melfronckowiak tá chovendo muito aqui no Sul, cê não tem noção kkkkk saudade demais de você aqui no nosso rs :(",0
O meu stor de inglês vai faltar amanhã os 100min mt bem :))),1
@Fuentes_vie rafinha oui mais pas denis :(,0
"@leofromt @jqteix Olah que quando o João comunista saiu do MLB comentou que ""eles não gostam muito do Bolsonaro não"". Mas no Kim e no Artur eu até confio :)",1
"Já descobri, ghost :) https://t.co/rnog9UHb20",1
"refizeram um grupo, acho mt educado eu sair do nada :))",1
queria alguem p me fazer cafune ate eu dormir :-(,0
@sincesmendes — vi que ela deu uma sumidinha e senti falta na minha tml :( adoro os tweets dela demonstrando amor... https://t.co/vlku2lE054,0
"@estrelacarentee Aff meu amoe :( Pelo menos agora que ja sabemos o que eram suas dores, da pra lidar melhor sobre",0
"Acredite e pense positivo pode ser difícil mas impossível não vai ser nunca :( boa noite 💞💞 ~🍒 — Estou pensando, meu bebê. Obrigada por se importar! Bom dia 💌🌸💕💕 https://t.co/BAYH8FCWqQ",0
@Sra_Cardoso @julianatsilva3 Aceita a derrota juliana :),1
"Vivi pra ver ADM do Legadao dizer que ""vota em quem quiser"" no segundo turno :(",0
que saudade do meu celular :((((((( avvv sdd tirar fotos,0
☣️ aaaa não conheço :(,0
@majorolimpio Votei no Sr :) Parabens!,1
"Mais um registo do https://t.co/i1uRw1dU48 na Noite Europeia dos Investigadores :) Desta vez, Liliana Duarte no Jardim Botânico da Universidade de Coimbra https://t.co/NJgYiIKdzK",1
"#Ciro12NoSegundoTurno Galera, vota no coiso não, que em dias, ele sofre impeachment, fica a dica :P",1
Perguntei pra garota uma característica de fascismo no plano de governo do bonoro e ela me chamou de ignorante político :( E ela com perfil de diva pop :(,0
@mrsmystico Devammmmm :))),1
@Riyuuka_ Adc não ganha honra riyuu :(,0
@SantoosIbra @BrunoMsbe @futtmais @PortalMessi Vai na página do esporte interativo que vai ter lá o post pra ver ao vivo :) só procurar,1
"@valeriaberros Eike orgulho :) Então, não aguentou pois deve estar sem resistência. Isso vem com o tempo. Veja se tem uma rota alternativa com menos elevação. Mas que bom que foi de bike.",1
"@Senhor_A_ Obrigada, já sai! :)",1
Você sabe o que é gokkun; você poderia fazer uma cena gokkun;você terá a curiosidade de ver como é um gokkun; :D — Tá pera vou ali no Google https://t.co/InwleKJikE,1
"Eu fiquei olhando o debate com uma super cara de cu, quando ele começou a falar chega abri um sorriso :) queria ter conhecido antes...",1
segurando o fôlego como sempre fiz a vida toda :(,0
"@itsrodrigs meu deussss amor :( nao fique assim, vou estar com você, pode contar comigo, não te conheço mas estou aqui",0
@forastieri Os seres humanos tb! :),1
já assistiu hwarang? o que achou? — até hoje não assisti :( devia pq o tata tá lá oslsiskslsk https://t.co/5PyTA9saEz,0
@__luco Amigo sobreviver aos próximos 4 anos vai ser complicado :(,0
@ggroupsclub aaaaaaah :(( yoongi é muito precioso e angelical,0
Aquela saudade que faz você chorar sentada no chão do banheiro :(,0
"@gotbriel @mcunicorn13 :( não assume amigo, busca independência primeiro",0
"só queria minha mãe ou Gabriel aqui, difícil segurar essa barra emocional toda :(",0
@daniel_andrde11 HM tá bom :(,0
Tá vendo aí? :) https://t.co/Si4hWLuLoi,1
"Como foi o melhor sonho que você já teve? — nao sei, sou péssima em lembrar dos sonhos :( https://t.co/V7maR99myd",0
"@muriloars Até o fim, amigo! :)",1
"@armyseguearmy ai q linda, amei seu cabelo :((",0
@Vanessapassosr Eu espero hahaha :),1
Não acredito que nenhum dos meus rebentinhos não está cá :(,0
Cê é mt minha crush mas morro de vergonha de falar ctg — Pois fale cmg estou aqui :) https://t.co/lgfWkvkA7c,1
Por favor divulgue a quem possa ter interesse! :) Comunicação Não-Violenta (CNV) em BH e em Timóteo (MG) PROGRAMA DE 4 MÓDULOS em BH: ➡ Mód 1: 01 e 02 NOV 2018 - https://t.co/FU8tED6dzT ➡… https://t.co/ZsxtnvxizU,1
@_mrsilva @jessygt ASSISTAM CRITICAL ROLE :D.,1
"@GalvaoRV Difícil como no final das contas, alguém sempre se fode :(",0
@Cornetafpfpe Isso! ahahahahah pior que ele foi bem votado :P,1
@joycxstrella @jesserutherford kkkkk e vc que não deixa o namorado dormir &gt;:( jesse tá vendo ein,0
"vendo capa de iphone 7/8 plus por 2 euros é gira, so q eu enganei-me na cor e queria outra :)",1
@BelaMenezes Triste constatação :(,0
@Olajuca Veja as iniciais :P,1
@239YS exatamente :(,0
Nao quero sair de casa :( quero ir para a cama e nao sair durante uma semana,0
feliz aniversario atrasado para @AlissonLopez :)) https://t.co/FB2jwjWxTh,1
E daí que essa é minha opinião e você tem que cuidar da sua vida :),1
@armyarquivo @BTS_twt Tá acabando a bateria do meu celular :((( Vacilo #MPN #BTS #BTSARMY @BTS_twt,0
Cafezinho com esse tempo é a melhor pedida Bom dia meus consagrados :),1
"@SenhorZortPraVc Nossa, que bosta :(",0
@qkivia Ai amiga sim eu tbm :((( guenta uma semaninha,0
amo vocês tanto rv :(,0
@Smith_Hays @carteiroreaca @JanainaDoBrasil Votei em vc :D,1
"@quaresma_remo Depende da promessa, depende das circunstâncias. Eh relativo :)",1
"@ggreenwald @gduvivier Até que enfim tratando o Coiso como Extremista, que alívio alguém dizer isso :)",1
#FelizDiaDasCriancas coroa chegou com uma relíquia que era do meu avô :) https://t.co/DOJ5f2ay2P,1
começou essa cólica filha da mãe :),1
n consegui ir pra Mgo e infelizmente tive que justificar meu voto n pudendo votar :(,0
tadinha da Rochelle :(,0
@comunistinha666 nem eu :(,0
que dor no coração desse povo votando 17 na minha enquete :(,0
"Na pesquisa informal que fiz noutra rede social, perguntei em quem o eleitor votaria no caso de um segundo turno entre CABO DACIOLO e Jair Bozonaro. E o CABO DACIOLO VENCEU COM 100% DOS VOTOS :)",1
@catsoares_8 Estou sem voz :),1
"queria um role pro centro, que eu possa afrontar com o meu cabelo, ir bem putinha arrasany mas ngm tem pique :(",0
@sunflowerude aah obrigadaa :),1
Que saudades :(( https://t.co/NoXNabKPIP,0
Done. Mais um jogo completo :) Tem mais 2 seasons mas eu nao as tenho D: Curti bueeeeeeeeeeeeeeee do walking dead,1
"votar em branco é basicamente deixar o outro candidato ganhar com mais um voto ou deixar o seu candidato perder com menos um rs não é protesto :) abstenção não é protesto, é falta de coragem de assumir um lado. E quando tem um lado bem pior que o outro, é cumplicidade. https://t.co/fQoprtNx7e",1
Oque mais te chama atenção em um menino? — sorriso e tem que ser engraçado também :) https://t.co/xWtEP8FSuN,1
meu amor :( https://t.co/t4FF6xkcj9,0
@i_consequente Há sorrisos que mudam todo. Bom día Rui! :)*,1
eu realmente sinto uma falta imensa dela mas eh tudo tão estranho quando eu tento :(,0
"Quem tá animado com o feriado aí? :D Não há qualquer alteração na operação do VLT hoje, dia 12. Saiba mais em https://t.co/Gyv8LJuCjJ https://t.co/y1K6eCzASV",1
"olha esse sorriso, essas bochechas coradas, os olhos marejados, meu príncipezinho você é perfeito demais :( EU TE AMO TANTO JIMIN https://t.co/9EQf7iVZWW",0
@laizalem Mas vou ter que acordar antes das 13h :(,0
o cara batendo na cabrinha :(,0
"@martinsvitorugo Tamo junto contra o ódio, a xenofobia, o racismo. Vamos lutar até o final a favor das pessoas. :)",1
@ansntlcs @chrstnefbllr Saem :((,0
@YoNoSoyTuasNega pelo menos de metade dele :(,0
"oque te deixa feliz? — dançar, ouvir música, ver fotos dos meninos, falar com a minha namorada e os meus amigos :))) https://t.co/FATlu5QNHM",1
Não tem coisa pior que eu receber ligação e não poder atender :(((,0
@BrunaGouveias2 Sortuda :),1
@olivith_jorge uyyyy sei o que isso é aconteceu o mesmo comigo mas vais ver que não é assim tão mau :),1
@wyjoy_ que tristeza :(,0
@batwquake rapaz acabei de ver a bichinha tava mal né :( ai tadinha,0
que sonho :(,0
@vantekarIa oi eh um suposto nude falso nao procure ja estao sujando o nome dele por isso :(,0
@kayodesoy Vou dar uma olhada aqui. Vlw :),1
"@Martinsss_cela @PropostasCiro Po Legal em, complete 16 anos, tire seu titulo, e vai votar! Quando isso acontecer, discutimos sobre Política. Com todo o Respeito! OBS: Todas Mulheres que eu conheço Vota em Bolsonaro. Todas tem nojo de Feministas. Pode por ai, SÃO MAIS DE 100. :)",1
Do jeito que tá vou acabar comprando o Devil Survivor. jogando muito jogo ao mesmo tempo :(,0
"@_fara Eu tô tremendo desde a hora que acordei, três horas atrás. Minha respiração tá esquisita, tem um buraco na barriga, sinto meu coração bater na garganta e ouvido :( Eu nem consigo sentir raiva, só medo",0
"vai fazer o que hje ? — Só vi agora opa, fui na colação da fer e dps fomos comer :) https://t.co/6ryf8ESlpn",1
@oruatial SOCORRO KKKKKK :(,0
hj a saudade apertou :(((,0
@Norfonh @httpsabstrqct @RaptoorAlts Nada :(,0
@benkssIer :( de nada amiga e força pra gente,0
@RevistaISTOE Um bom artigo. Que bom saber que ainda se salva alguma coisa na imprensa. :),1
E decidiste dar uso ao photoshop também :) https://t.co/55uHmdoC44,1
@MonsieurMichell No problem :) Paul,1
@JoabBarross to quase descendo pra dima I de novo :(,0
