Unnamed: 0,website,keywords,headlinePortuguese,headlineEnglish,sentimentScorePortuguese,sentimentScoreEnglish,sentimentMagnitudePortuguese,sentimentMagnitudeEnglish,isOnline,onlineStartDate,onlineEndDate,onlineTotalTimeMS
1292,Folha de SP,['Bolsonaro'],inquérit stf legal ilegal golpism bolsonar,Inquiry in the Supreme Court is legal; illegal is the golpismo bolsonaro,0.3000000119209289,-0.4000000059604645,0.3000000119209289,0.4000000059604645,False,2020-05-29 06:31:49.468000+00:00,2020-05-29 17:01:56.048000+00:00,37806580.0
1293,UOL,['Bolsonaro'],filh atrapalh pod acab mandat bolsonar diz senador,"Children only get in the way and can end bolsonaro mandate, says senator",-0.4000000059604645,-0.5,0.4000000059604645,0.5,False,2020-06-18 21:32:10.499000+00:00,2020-06-18 22:02:17.074000+00:00,1806575.0
1294,Folha de SP,['Bolsonaro'],adversári dor bolsonar adot trégu reuniã govern,"Opponents, Doria and Bolsonaro adopt truce in meeting with governors",0.2000000029802322,-0.1000000014901161,0.2000000029802322,0.1000000014901161,False,2020-05-21 16:03:12.029000+00:00,2020-05-21 18:03:05.829000+00:00,7193800.0
1295,UOL,['Bolsonaro'],brasil cont 10 mil mort hoj dia bolsonar diz realiz churrasc,"Brazil will count 10,000 deaths today, the day Bolsonaro says he will hold barbecue",0.1000000014901161,-0.4000000059604645,0.1000000014901161,0.4000000059604645,False,2020-05-09 09:02:32.393000+00:00,2020-05-09 12:02:15.076000+00:00,10782683.0
1296,G1,"['Bolsonaro', 'Moro']",bolsonar ped com pf rio diz mor depoiment 27 superintendent quer apen,"Bolsonaro asked command of the RIO PF, says Moro in testimony: 'You have 27 superintendences, I want only one'",-0.1000000014901161,-0.3000000119209289,0.1000000014901161,0.3000000119209289,False,2020-05-05 21:30:50.001000+00:00,2020-05-05 22:31:27.361000+00:00,3637360.0
1297,G1,['Moro'],pf far exibiçã hoj víd reuniã cit mor,PF will be showing today video meeting cited by Moro,0.1000000014901161,0.1000000014901161,0.1000000014901161,0.1000000014901161,False,2020-05-12 10:02:01.310000+00:00,2020-05-12 13:01:17.994000+00:00,10756684.0
1298,Folha de SP,['Bolsonaro'],sob temor cris precedent alcolumbr tent pacific relaçã bolsonarosuprem,"Under fear of 'unprecedented crisis', Alcolumbre tries to pacify Bolsonaro-Supreme relationship",-0.3000000119209289,-0.3000000119209289,0.3000000119209289,0.3000000119209289,False,2020-05-28 22:32:27.080000+00:00,2020-05-29 00:32:16.839000+00:00,7189759.0
1299,UOL,['Bolsonaro'],jair bolsonar agor favor for privilegi,Jair Bolsonaro is now in favor of the privileged forum,0.3000000119209289,-0.2000000029802322,0.3000000119209289,0.2000000029802322,False,2020-06-27 02:05:48.236000+00:00,2020-06-27 15:32:41.039000+00:00,48412803.0
1300,G1,['Regina Duarte'],ator mári fri nom suced regin duart secretári cultur,Actor Mário Frias is nominated and will succeed Regina Duarte as Secretary of Culture,0.5,0.1000000014901161,0.5,0.1000000014901161,False,2020-06-20 01:31:44.578000+00:00,2020-06-20 12:05:09.510000+00:00,38004932.0
1301,O Antagonista,['Bolsonaro'],covid19 planalt neg entreg exam bolsonar câm,Covid-19: Planalto refuses to deliver bolsonaro exams to The Chamber,0.0,-0.699999988079071,0.0,0.699999988079071,False,2020-05-18 21:02:48.653000+00:00,2020-05-18 22:02:12.697000+00:00,3564044.0
1302,R7,['Bolsonaro'],jr 24h digital pf investig hackers vaz exam bolsonar,JR 24h digital: PF investigates hackers who leaked bolsonaro exams,0.0,0.0,0.0,0.0,False,2020-06-26 19:31:58.082000+00:00,2020-06-27 07:31:49.476000+00:00,43191394.0
1303,R7,['Bolsonaro'],particip reuniã tom banh durant liv bolsonar,Meeting participant bathes during live with Bolsonaro,0.1000000014901161,0.2000000029802322,0.1000000014901161,0.2000000029802322,False,2020-05-14 17:31:00.156000+00:00,2020-05-14 20:02:07.705000+00:00,9067549.0
1304,UOL,['Bolsonaro'],advog lig bolsonar aparec divulg conspir,Lawyer linked to Bolsonaros appears as promoter of conspiracies,0.2000000029802322,-0.2000000029802322,0.2000000029802322,0.2000000029802322,False,2020-05-16 16:32:06.851000+00:00,2020-05-16 21:01:11.421000+00:00,16144570.0
1305,O Antagonista,['Bolsonaro'],bolsonar sond robert azevêd carg troyj,Bolsonaro probes Roberto Azevêdo for troyjo position,0.2000000029802322,0.1000000014901161,0.2000000029802322,0.1000000014901161,False,2020-05-15 16:32:10.574000+00:00,2020-05-15 18:02:38.482000+00:00,5427908.0
1306,Folha de SP,['Bolsonaro'],3 vot reabr apur contr bolsonar tse suspend julgament,"With 3 votes to reopen investigation against Bolsonaro, TSE suspends trial",0.1000000014901161,-0.1000000014901161,0.1000000014901161,0.1000000014901161,False,2020-06-10 01:05:08.484000+00:00,2020-06-10 05:33:15.193000+00:00,16086709.0
1307,UOL,"['Bolsonaro', 'Moro']",depoiment apont ilegal mor bolsonar diz especial,"Testimony points to illegalities of Moro and Bolsonaro, experts say",0.3000000119209289,0.0,0.3000000119209289,0.0,False,2020-05-06 21:02:00.619000+00:00,2020-05-06 23:31:39.868000+00:00,8979249.0
1308,O Antagonista,['Heleno'],líd psb diz august helen fez ‘ ameac golp ’,PSB leader says Augusto Heleno made 'coup threat',-0.2000000029802322,-0.699999988079071,0.2000000029802322,0.699999988079071,False,2020-05-22 19:32:32.013000+00:00,2020-05-22 20:32:31.833000+00:00,3599820.0
1309,Folha de SP,['Bolsonaro'],bolsonar atrapalh retorn trabalh diz vic fiesp,"Bolsonaro hinders return to work, says vice fiesp",-0.5,-0.1000000014901161,0.5,0.1000000014901161,False,2020-05-15 20:02:01.979000+00:00,2020-05-15 21:32:52.847000+00:00,5450868.0
1310,UOL,['Moro'],mor reclam fak news abandon tod dignidad,Moro complains of fake news: 'Do we abandon all dignity?',-0.3000000119209289,-0.699999988079071,0.3000000119209289,0.699999988079071,False,2020-05-05 17:02:39.275000+00:00,2020-05-05 18:02:25.381000+00:00,3586106.0
1311,Folha de SP,['Heleno'],milit apo not helen neg golpism diz ministr defes,"Military support Heleno's note, but deny golpismo, says Defense Minister",0.0,-0.699999988079071,0.0,0.699999988079071,False,2020-05-23 21:31:58.805000+00:00,2020-05-24 05:33:29.269000+00:00,28890464.0
1312,G1,['Weintraub'],weintraub cham oper pf noit crist brasileir entidad judaic reag,Weintraub calls PF operation 'Brazilian Crystal Night'; Jewish entities react,0.0,-0.1000000014901161,0.0,0.1000000014901161,False,2020-05-28 03:32:28.454000+00:00,2020-05-28 14:32:28.921000+00:00,39600467.0
1313,Folha de SP,['Bolsonaro'],aras ped harmon pod evit caos receb visit surpres bolsonar,Aras asks for harmony between Powers to avoid 'chaos' and receives surprise visit from Bolsonaro,0.1000000014901161,0.2000000029802322,0.1000000014901161,0.2000000029802322,False,2020-05-25 19:32:06.466000+00:00,2020-05-25 21:01:31.118000+00:00,5364652.0
1314,G1,['Bolsonaro'],milit apo crític bolsonar stf rejeit qualqu med forc,"Military support bolsonaro criticism of the Supreme Court, but reject any measure of force",0.0,0.1000000014901161,0.0,0.1000000014901161,False,2020-05-04 17:01:23.013000+00:00,2020-05-05 00:03:36.557000+00:00,25333544.0
1315,Folha de SP,['Bolsonaro'],manifest belém contrár bolsonar 112 det aglomer,Demonstration in Belém contrary to Bolsonaro has 112 arrested by agglomeration,0.1000000014901161,-0.1000000014901161,0.1000000014901161,0.1000000014901161,False,2020-06-07 20:01:22.385000+00:00,2020-06-07 22:32:04.881000+00:00,9042496.0
1316,G1,['Weintraub'],part ped suspensã mp ampli pod weintraub mai text inconstitucional,"Parties call for suspension of MP that extends Weintraub's power; for Maia, text is unconstitutional",0.0,-0.699999988079071,0.0,0.699999988079071,False,2020-06-11 01:03:02.131000+00:00,2020-06-11 01:31:42.292000+00:00,1720161.0
1317,G1,['Bolsonaro'],bolsonar visit post gasolin cumpriment apoiador pos fot,"Bolsonaro visits gas station, greets supporters and poses for photos",0.6000000238418579,0.800000011920929,0.6000000238418579,0.800000011920929,False,2020-05-02 14:31:04.291000+00:00,2020-05-02 15:04:02.263000+00:00,1977972.0
1318,Folha de SP,"['Bolsonaro', 'Lula']",lul comet crim cham bolsonar milician diz ministéri públic federal,"Lula did not commit crime by calling Bolsonaro a militiaman, says Federal Prosecutor",-0.2000000029802322,-0.5,0.2000000029802322,0.5,False,2020-05-19 11:32:23.475000+00:00,2020-05-19 15:04:33.293000+00:00,12729818.0
1319,G1,['Bolsonaro'],bolsonar mud tom atrapalh acert centrã,Bolsonaro changes tone not to hinder hits with Centrão,0.0,0.0,0.0,0.0,False,2020-05-18 17:02:28.916000+00:00,2020-05-18 19:32:21.626000+00:00,8992710.0
1320,G1,['Moro'],cot vag mor relat preocup confirm ministr justic,Quoted for moro vacancy reports concern if confirmed Minister of Justice,0.3000000119209289,-0.3000000119209289,0.3000000119209289,0.3000000119209289,False,2020-04-26 03:00:53.797000+00:00,2020-04-26 11:31:08.130000+00:00,30614333.0
1321,Folha de SP,"['Bolsonaro', 'Moro']",bolsonar cai mor sob popular red após prisã queiroz,Bolsonaro falls and Moro rises in popularity in the networks after queiroz arrest,-0.1000000014901161,-0.3000000119209289,0.1000000014901161,0.3000000119209289,False,2020-06-23 06:04:12.175000+00:00,2020-06-23 12:31:59.994000+00:00,23267819.0
1322,UOL,['Bolsonaro'],adversári polít histór faz ato virtual contr bolsonar,Historical political opponents make virtual act against Bolsonaro,0.0,-0.699999988079071,0.0,0.699999988079071,False,2020-06-27 02:05:47.709000+00:00,2020-06-27 14:02:27.670000+00:00,42999961.0
1323,UOL,['Weintraub'],ministr stf avis weintraub pod cair brev,Supreme Court ministers are warned that Weintraub may fall soon,0.0,-0.5,0.0,0.5,False,2020-06-15 18:31:47.324000+00:00,2020-06-15 19:32:16.285000+00:00,3628961.0
1324,UOL,"['Bolsonaro', 'Lula']",bolsonar quer substitu lul res exterior,"Bolsonaro wants to 'replace', and Lula resists abroad",0.3000000119209289,-0.2000000029802322,0.3000000119209289,0.2000000029802322,False,2020-06-26 12:01:31.238000+00:00,2020-06-27 02:05:49.404000+00:00,50658166.0
1325,UOL,['Bolsonaro'],bolsonar cit decret justific acess dad políc federal,Bolsonaro cites decrees to justify access to data from the Federal Police,-0.1000000014901161,-0.1000000014901161,0.1000000014901161,0.1000000014901161,False,2020-04-28 00:03:51.970000+00:00,2020-04-28 03:02:31.200000+00:00,10719230.0
1326,G1,['Moro'],vej princip pont depoiment sergi mor políc federal,See the main points of Sergio Moro's testimony to the Federal Police,0.2000000029802322,0.0,0.2000000029802322,0.0,False,2020-05-05 23:03:19.159000+00:00,2020-05-06 06:32:01.065000+00:00,26921906.0
1327,G1,"['Bolsonaro', 'Moro']",mor suger bolsonar vet pont lei anticrim proteg flávi,Moro suggests that Bolsonaro did not veto points of the anti-crime law to protect Flavio,-0.3000000119209289,-0.4000000059604645,0.3000000119209289,0.4000000059604645,False,2020-05-30 00:31:27.341000+00:00,2020-05-30 01:03:40.375000+00:00,1933034.0
1328,G1,"['Bolsonaro', 'Moro']",mor diz apresent prov tentat interferent bolsonar políc federal,Moro says he will present evidence of attempts to interfere Bolsonaro in the Federal Police,0.0,-0.5,0.0,0.5,False,2020-05-01 18:01:23.367000+00:00,2020-05-02 21:03:30.389000+00:00,97327022.0
1329,UOL,['Bolsonaro'],decret bolsonar benefic empres secretári govern,Bolsonaro Decree benefits government secretary company,0.1000000014901161,0.0,0.1000000014901161,0.0,False,2020-05-04 18:02:33.279000+00:00,2020-05-04 20:31:27.245000+00:00,8933966.0
1330,UOL,"['Weintraub', 'Bolsonaro']",kotsch weintraub fog justic ajud bolsonar,Kotscho: Weintraub flees justice with the help of Bolsonaro,0.1000000014901161,0.2000000029802322,0.1000000014901161,0.2000000029802322,False,2020-06-20 18:04:35.972000+00:00,2020-06-20 19:31:58.367000+00:00,5242395.0
1331,UOL,['Bolsonaro'],depoiment primeir pass investig contr bolsonar,Testimony is the first step in the investigation against Bolsonaro and him,0.0,0.0,0.0,0.0,False,2020-05-03 16:02:55.650000+00:00,2020-05-03 17:31:52.740000+00:00,5337090.0
1332,O Antagonista,['Bolsonaro'],viv câm vot mp bolsonar lib sortei tv,Live: House votes MP Bolsonaro that releases draws on TV,0.1000000014901161,0.0,0.1000000014901161,0.0,False,2020-06-03 19:03:30.431000+00:00,2020-06-03 20:33:27.439000+00:00,5397008.0
1333,G1,['Bolsonaro'],camarott alcolumbr diz bolsonar pod pod entrar conflit,CAMAROTTI: Alcolumbre tells Bolsonaro that powers can not conflict,-0.1000000014901161,-0.2000000029802322,0.1000000014901161,0.2000000029802322,False,2020-05-28 21:03:10.994000+00:00,2020-05-28 22:32:31.083000+00:00,5360089.0
1334,O Antagonista,['Lula'],trf1 tranc process sobr contrat odebrecht relaçã sobrinh lul,TRF-1 closes lawsuit over contracts with Odebrecht in relation to Lula's nephew,0.0,-0.4000000059604645,0.0,0.4000000059604645,False,2020-06-09 22:02:52.371000+00:00,2020-06-10 09:02:07.813000+00:00,39555442.0
1335,UOL,['Bolsonaro'],bolsonar ignor event sobr coronavírus ny held barbalh represent brasil,"Bolsonaro is ignored in event on coronavirus in NY, and Helder Barbalho will represent Brazil",0.1000000014901161,-0.699999988079071,0.1000000014901161,0.699999988079071,False,2020-05-20 16:03:12.378000+00:00,2020-05-20 19:32:40.288000+00:00,12567910.0
1336,G1,['Bolsonaro'],bolsonar lib auxíli mã adolescent vet outr trech,"Bolsonaro releases aid to teenage mothers, but vetoes other stretches",0.1000000014901161,-0.2000000029802322,0.1000000014901161,0.2000000029802322,False,2020-05-15 11:02:36.866000+00:00,2020-05-15 14:32:03.424000+00:00,12566558.0
1337,O Antagonista,['Bolsonaro'],“ ‘ bolsonar ’ enquant ” diz líd ato paulist,"""It's not 'out, Bolsonaro', for now,"" says act leader at Paulista",0.0,-0.3000000119209289,0.0,0.3000000119209289,False,2020-06-01 14:01:54.045000+00:00,2020-06-01 15:32:14.306000+00:00,5420261.0
1338,UOL,['Bolsonaro'],milit ministr stf reprov not bolsonar,Military and ministers of the Supreme Court disapprove bolsonaro note,0.3000000119209289,-0.6000000238418579,0.3000000119209289,0.6000000238418579,False,2020-06-13 20:02:18.717000+00:00,2020-06-14 05:31:58.122000+00:00,34179405.0
1339,Folha de SP,['Crivella'],justic suspend med flexibiliz witzel crivell,Justice suspends flexibilization measures of Witzel and Crivella,0.0,0.0,0.0,0.0,False,2020-06-08 23:02:12.202000+00:00,2020-06-09 01:03:31.410000+00:00,7279208.0
1340,R7,['Bolsonaro'],senador flávi bolsonar afirm verdad prevalec,Senator Flávio Bolsonaro says that 'truth will prevail',0.0,0.1000000014901161,0.0,0.1000000014901161,False,2020-06-18 13:32:12.934000+00:00,2020-06-18 18:31:33.445000+00:00,17960511.0
1341,UOL,['Bolsonaro'],cov alfinet bolsonar,Pin pits Bolsonaro,0.3000000119209289,0.1000000014901161,0.3000000119209289,0.1000000014901161,False,2020-05-01 20:03:09.132000+00:00,2020-05-01 22:02:12.751000+00:00,7143619.0
1342,O Antagonista,['Bolsonaro'],bolsonar diz vermífug “ dá result melhor cloroquin ”,"Bolsonaro says vermífuge ""gives results even better than chloroquine""",0.1000000014901161,0.4000000059604645,0.1000000014901161,0.4000000059604645,False,2020-06-12 00:32:01.841000+00:00,2020-06-12 09:31:46.453000+00:00,32384612.0
1343,UOL,['Bolsonaro'],avali negat govern bolsonar sob 31 434 diz cntmda,"Negative rating of bolsonaro government rises from 31% to 43.4%, says CNT /MDA",-0.4000000059604645,-0.6000000238418579,0.4000000059604645,0.6000000238418579,False,2020-05-12 19:31:20.400000+00:00,2020-05-12 20:01:49.919000+00:00,1829519.0
1344,UOL,['Bolsonaro'],balai kotsch rejeiçã bolsonar disp 32 continu religi fié,"Balaio do Kotscho: Rejection of Bolsonaro shoots, but 32% remain religiously faithful",-0.2000000029802322,0.0,0.2000000029802322,0.0,False,2020-05-12 19:31:20.716000+00:00,2020-05-12 20:31:28.145000+00:00,3607429.0
1345,Senso Incomum,['Covas'],brun cov abre 13 mil nov cov cidad paul tod estad registr 47 mort suspeit covid19 dia,"Bruno Covas opens 13,000 new graves in the city of São Paulo. But the entire state recorded 47 SUSPECTED deaths of Covid-19 in one day",0.1000000014901161,-0.1000000014901161,0.4000000059604645,0.6000000238418579,True,2020-05-18 13:33:06.308000+00:00,,
1346,Folha de SP,['Bolsonaro'],bolsonar diz acredit complô dor mai alexandr mora,"Bolsonaro says he believes in plot of Doria, Maia and Alexandre de Moraes",0.0,0.0,0.0,0.0,False,2020-06-04 10:32:37.382000+00:00,2020-06-04 15:31:41.208000+00:00,17943826.0
1347,G1,['Bolsonaro'],ramag diz ter aprec famíl bolsonar neg intim,"Ramagem says he has 'appreciation' of the Bolsonaro family, but denies 'intimacy'",0.0,-0.6000000238418579,0.0,0.6000000238418579,False,2020-05-12 03:31:56.365000+00:00,2020-05-12 11:31:44.080000+00:00,28787715.0
1348,Folha de SP,['Regina Duarte'],exoner regin duart sai diári oficial,Exoneration of Regina Duarte comes out in the Official Gazette,0.0,0.0,0.0,0.0,False,2020-06-10 10:03:18.348000+00:00,2020-06-10 14:31:49.227000+00:00,16110879.0
1349,UOL,"['Weintraub', 'Bolsonaro']",tem aconselh bolsonar afast weintraub evit polêm,Temer advised Bolsonaro to remove Weintraub and avoid controversies,0.0,-0.1000000014901161,0.0,0.1000000014901161,False,2020-06-26 21:32:30.187000+00:00,2020-06-26 22:03:43.480000+00:00,1873293.0
1350,UOL,['Bolsonaro'],bolsonar vai pé suprem reuniã últim hor toffol,Bolsonaro goes on foot to the Supreme for last minute meeting with Toffoli,0.4000000059604645,0.5,0.4000000059604645,0.5,False,2020-05-07 15:02:31.325000+00:00,2020-05-07 17:01:16.754000+00:00,7125429.0
1351,UOL,['Bolsonaro'],bolsonar receb cot mec nest terçafeir,Bolsonaro receives quoted for the MEC on Tuesday,0.1000000014901161,0.0,0.1000000014901161,0.0,False,2020-06-22 21:31:47.331000+00:00,2020-06-23 00:31:48.440000+00:00,10801109.0
1352,R7,['Bolsonaro'],bolsonar cit fal nobel químic critic isol,Bolsonaro cites Nobel speech in Chemistry to criticize isolation,0.1000000014901161,-0.1000000014901161,0.1000000014901161,0.1000000014901161,False,2020-05-30 19:32:02.982000+00:00,2020-05-31 00:04:45.418000+00:00,16362436.0
1353,Folha de SP,"['Bolsonaro', 'Lula']",justic arquiv process investig lul cham bolsonar milician,Justice files process that investigated Lula for calling Bolsonaro a militiaman,0.0,-0.1000000014901161,0.0,0.1000000014901161,False,2020-05-22 02:01:41.038000+00:00,2020-05-22 13:32:10.134000+00:00,41429096.0
