id,clean_text,processed_text
240,"t a sarah sozinha em casa
p a mãe da sarah saiu e disse filha não é
para abrir o portão aí sarah disse tá bom
mamãe e não é para reinar tá certo quando ela
saiu a sarah pegou umas tintas da irmã dela
e começou a pintar as paredes com os pinceus
aí quando ela terminou
p sabe o que ela fez pegou um monte de fósforo e acendeu e amostrou as amigas
maria clara rhy e laura
p quando a mãe dela chegou o que que é isso menina mãe eu tava sen fazer nada
aí fiz isso 
perai que eu vou pegar um cinturão agora aí aí
ela se trancou no quarto e bateu a porta por
a mãe dela não aguentou abra essa porta agora menina
se não você vai apanhar tanto aí meu deus lá vai ela
de novo pegar um pote de tinta
malou a roupa todinha a mãe dela disse
por acauso voce compra roupa
não então já que a pisa não resolveu
você vai ficar de castigo
s",t sarah so cas p mãe sarah saiu diss filh abr portã aí sarah diss tá bom mamã rein tá cert saiu sarah peg uma tint irmã começ pint pared pinc aí termin p sab fez peg mont fósfor acend amostr amig mar cl rhy laur p mãe cheg menin mãe tav sen faz nad aí fiz per vou peg cintur agor aí aí tranc quart bat port mãe aguent abr port agor menin vai apanh tant aí deu lá vai nov peg pot tint mal roup tod mãe diss acaus voc compr roup ent pis resolv vai fic castig s
51,"depois eu coloquei as roupas na gaveta e fui procura as
pinturas com minha amiga achei as pinturas mas as
tintas sumiu fui caçalás e achei a minha amiga e eu 
fomos pintalás eu pintei o leãoo cachorro e a borboletas
e minha amiga pintou o tigre a onça e o camaleão e depois
fomos colocalas na parede",coloq roup gavet proc pint amig ach pint tint sum caçal ach amig pintal pint leão cachorr borbolet amig pint tigr onç camal colocal pared
969,"t paula e os potede de tinda
um dia paula encontrou pote de tintas ai reso veu pinta seu quarto com animais
um dia ela precizou viaja por alguns mezes um tempo depois ela voltou pra casa
quando ela entrou no quarto dela estava todo sujo ai ela ficou chocada com a 
sujeira aí ela disse  que sujeira ele precija de uma limpeza gerau
comesou a limpa um tempo depoi ela disse  ficou limpo graças a min
ela disse  ficou uma belezameu quanto se eu não tivesse voltado
de viaje ia fica mais sujo do que ja tava mais lu ja
limpei agora vou decora meu quanto vou coloca quadro de pitura
e umas fotos minha depois que ela decorou disse  acabei de decora
agora vou retoca a parede vou pinta os animais agora acabei
fim",t paul poted tind dia paul encontr pot tint ai res veu pint quart animal dia preciz viaj algum mez temp volt pra cas entr quart tod suj ai fic choc suj aí diss suj precij limp gerau comes limp temp depo diss fic limp graç min diss fic belezam quant volt viaj ia fic suj ja tav lu ja limp agor vou dec quant vou coloc quadr pitur uma fot decor diss acab dec agor vou retoc pared vou pint animal agor acab fim
713,"t o sumiso das pinturas de coelhos
p logo depois que vi as roupas jogadas no x comecei a juntalas vi 
um colar com uma preda rara de pingente
peguei o colar e fui até a sala e mostrei o colar para minha mãe mas
conhecida no meu bairro como sa imelia pedi para ele colocar o colar
em mim e assim ela fez
fui para o meu quarto e fiquei brincando de barbie com minha irma
luna ela tem  anos e eu tenho  bom eu sou a mais velha um tempo
depois meu pai chegou e ficou brincando com a gente
logo depois mamãe nos chamou para jantar depois do jantar
fomos dormi
no meio da noite eu acordei em um lugar diferente era um campo
na minha frente tinha uma menina com olhos vermelhos e um menino
com x pretos ambos com orelhas de coelho
ambos me olhavam confusos e cochicharam algo que não consegui
entender
logo a menina fala
o que voce esta fazendo aqui
e eu respondo
 eu dormi e acordei aqui
ficamos conversando e eu descobri que o menino é mudo
ficamos brincando e conversando x x 
no meu x fiquei pensndo se aquilo foi reau depois resouvi inguino
rar e vouteu a minha vida normal soque as x estavam lá
e o colar sumiu",t sumis pint coelh p log vi roup jog x comec juntal vi col pred rar ping peg col sal mostr col mãe conhec bairr sa imel ped coloc col mim assim fez quart fiq brinc barbi irm lun ano bom velh temp pai cheg fic brinc gent log mamã cham jant jant dorm mei noit acord lug difer camp frent menin olh vermelh menin x pret ambos orelh coelh ambos olh confus cochich alg consegu entend log menin fal voc faz aqu resp dorm acord aqu fic convers descobr menin mud fic brinc convers x x x fiq pensnd reau resouv inguin rar vout vid norm soqu x lá col sum
944,"t o livro 
era uma vez eu e meu amigo estava jogando futebol e chegou
uma pessoa desconfiado ele pediu para joga com nois e eu e 
meu amigo estava desconfiado ai ele chamou eu e meu amigo ai
nos foi ele começo encostando perto de nos e eu e meu amigo estava
muito des con fiado e nos eafastando ai meu amigo x eu era ir
embora na hora que ele ovil meu amigo chamamdo eu ira ir ele começou
a correr atras de nois ai eu quando nos chegoou em casa nos ficou cabendo
que era nosso outro amigo que estava fantasiado com uma roupa estranha
no outro dia eu e meu amigo foi vinga o que ele fez com nois ai ele 
estava brincando com irmão ai eu e meu amigo estava tamecem
fantasiado ai nos deu um susto neles",t livr vez amig jog futebol cheg pesso desconfi ped jog noil amig desconfi ai cham amig ai começ encost pert amig de con fi eafast ai amig x ir emb hor ovil amig chamamd ira ir começ corr atr noil ai chego cas fic cab outr amig fantasi roup estranh outr dia amig ving fez noil ai brinc irm ai amig tamec fantasi ai deu sust nel
738,"t os animais magicos 
p caminhei até a sala e pergutei 
p— você viu alguma coisa entrando 
p ele respondeu 
p não não vi nada perguntei a mesma coisa para minha mãe e ela disse 
não fui até o jardim e vi passarinhos elefantes tudo aquilo que eu desenhei eles falavam tão 
alegres no primeiro momento até assustei mais logo logo já fiz amizade com eles 
mais logo já se partiram fiquei muito triste mas sei que voltarão todos os dias 
fico esperando mais não voltam eu descobri quem fez aquela zoma no meu quarto foi o 
lufy meu gatinho fim",t animal magic p caminh sal pergut p— viu algum cois entr p respond p vi nad pergunt mesm cois mãe diss jardim vi pass elefant tud desenh fal tão alegr prim moment assust log log fiz amizad log part fiq trist sei volt tod dia fic esper volt descobr fez zom quart lufy gat fim
1150,"tcasa do neu avó
x
eu vuí na casa de x avó x eu chupei x inbu lá no pé
ai depoís eu olheí os boi dele no cural dele x teve un x
churrasco no sítío e tudo verde as minha fanílías tava tuda lá nós
só veío de noite aí no outro día nos foí de novo ai na damigo ai nas foí
pra nata grande ai eu e minha fanilias víu os santos e as outras coisas
aí nos lanchou lá ne nata grande ai nos veio pra x casa",tcas neu avó x vuí cas x avó x chup x inbu lá pé ai depoí olheí boi cural x un x churrasc sítí tud verd fanílí tav tud lá veí noit aí outr día foí nov ai damig ai foí pra nat grand ai fanil víu sant outr cois aí lanch lá ne nat grand ai vei pra x cas
1196,"t as tintas e o pincel
p em um domingo de manhã meu
amigo paulo veio em minha casa para
fazer um trabalho da escala a gente tinha 
que pintar um desenho com tintas então mi
nha mãe falou que tinha uma caixa ver
melha dentro da gaveta dela  cheia de tintas
p então eu fui pegar a caixa de tin
tas mas quando eu abri a caixa eu ér
cebi que dentro dela não tinha pincel en
tão eu e meu amigo fomos no merca
dinho da esquina para ver se tinha pin
cel lá
p chegando lá a gente não achou 
o pincel então voutamos para minha 
casa e resolvemos pintar com as mãos",t tint pincel p doming manhã amig paul vei cas faz trabalh escal gent pint desenh tint ent mi nha mãe fal caix ver melh dentr gavet chei tint p ent peg caix tin ta abr caix ér ceb dentr pincel en tão amig merc dinh esquin ver pin cel lá p cheg lá gent ach pincel ent vout cas resolv pint mão
672,"t o misterio do meu quarto
estava eu arrumando meu quarto
quando olhei em cima do armario encontri
um pote de tintas então pensei não gosto das
paredes do meu quarto vou pintar elas quando
deeci do armario minha mãene chama filho vem
almoçar s fui almoçar quando voltei os potes de tinta
sumiram tinha roupas espalhadas no chão
armario aberto janela aberta perguntei minha mãe e x
disse filho não vi não procurei em todos os lugares e
não achei fiquei muito triste minha mãe chegou em mim
e falou não fique triste se as tintas sumiram liga
para seu amigo arthur para voçês brincarem aqui em 
casa no jardim de bola no outro dia achei x
tintas e fim",t misteri quart arrum quart olh cim armari encontr pot tint ent pens gost pared quart vou pint deec armari mãen cham filh vem almoç s almoç volt pot tint sum roup espalh chã armari abert janel abert pergunt mãe x diss filh vi procur tod lug ach fiq trist mãe cheg mim fal fiqu trist tint sum lig amig arthur voç brinc aqu cas jardim bol outr dia ach x tint fim
1143,"ta tinta magica
peu encontrei em cima do armário alguns potes com tinta então
resolvi pintar na parede do meu quarto alguns animaistempo depois quando
voltei no quarto não havia mais nenhuma pintura e as roupa da gaveta
estavam espalhadas pelo chão e eu mim aprosimei das roupas e achei
muito estranho e não tinha mais as pinturas dos animais da parede do
meu quarto e depois escutei alguma coisa correndo no meu quarto e olhei
para tras e não vir nada e depois eu vi um coelho e depois apareseo
um monte de animais e fiquei asustada e fiquei pensando como um
desenho saiu da parede e fico da vida real e depois pensei sera que
as tintas são magica e eu fui e desenhei um gato na parede e
escutei a minha mãe fala e fui lá com ela e alguna minutos
voltei para o quarto e vir um gatinho na minha cama e o gatinho
que desenhei não tava na parede e depois descubrir que a tinha
era magica",ta tint magic peu encontr cim armári algum pot tint ent resolv pint pared quart algum animaistemp volt quart hav nenhum pint roup gavet espalh chã mim aprosim roup ach estranh pint animal pared quart escut algum cois corr quart olh tra vir nad vi coelh aparese mont animal fiq asust fiq pens desenh saiu pared fic vid real pens ser tint magic desenh gat pared escut mãe fal lá algun minut volt quart vir gat cam gat desenh tav pared descubr magic
839,"t 
pencontrei embaixo da mesa da cosinha tentas e resolvi pintar a área de serviço
quando eu sair e voltei encontrei vários homens limpando toda a parede dai
eu fiquei cem entender nada e perguntei pra minha mãe mãe a cenhora sabe o
que estar acontecendo aqui e ela respondeu quando eu cheguei em casa eles
já estavam aqui
pdai eu cheguei em um dos homens e perfuntei moço o que é isso na minha casa
e o moço respondeu eu estava passando e vi a porta aberta e resolvi en
trar quando eu cheguei na área de cerviço e vi  parede pintada ai eu pen
sei deve ter cido algun moleque atrevido e chamei alguns amigos meu pra me ajudar
e ccomeçei a limpar tudo pra ajudar vocês e a menina respondeu obrigado moço
foi muito generoso da sua parte e chamei a minha mãe e espliquei tudo para
ela e ela falou obrigado moço e só pra agradecer eu vou te dar um pre
sente
pmaria vitória",t pencontr embaix mes cos tent resolv pint áre serviç sair volt encontr vári hom limp tod pared dai fiq cem entend nad pergunt pra mãe mãe cenh sab acontec aqu respond cheg cas aqu pd cheg hom perfunt moç cas moç respond pass vi port abert resolv en tr cheg áre cerviç vi pared pint ai pen sei dev ter cid algun molequ atrev cham algum amig pra ajud ccomeç limp tud pra ajud menin respond obrig moç gener part cham mãe espliq tud fal obrig moç pra agradec vou dar pre sent pm vitór
54,"em quarto gabi esta procurando uma
roupa para passar um tempo com
sua mãe e no meio do caminho
e ve um papelaria e fala pra mae
parar o carro por que a gabi a
tempo querendo pintar seu quarto
com uma imagem da praia em seu
quarto por ela só vai de vez em
quando e ela vai precissa das
cores azul verde marrom amarelo
vermelho preto e laranja pra eu
pinta então a mae para o carro
e da a filha  reais para ela
comprar as cores e então gabi
compra as cores e depois escolhendo
ela compra e volta pro carro
e vam pro seu passeio e quando
voltaram a casa ela vai pintar
lc a parede de seu quarto e pinta
lc soa paede vai fazendo o formato
lc mas esta muito tarde e então
ela foi dormir e na manhã
seguindo ela continua pintando
e sua mae convida a gabi a
passear na praia e gabi a
mas com um condição ela
trazeria os potes de tintas
e a mae aceita e quando chegam
ela pinta o lugar onde salva
vida fico o farol e se divertem",quart gab procur roup pass temp mãe mei caminh ve papel fal pra mae par carr gab temp quer pint quart imag prai quart vai vez vai preciss cor azul verd marrom amarel vermelh pret laranj pra pint ent mae carr filh real compr cor ent gab compr cor escolh compr volt pro carr vam pro passei volt cas vai pint lc pared quart pint lc soa paed vai faz format lc tard ent dorm manhã segu continu pint mae conv gab pass prai gab cond traz pot tint mae aceit cheg pint lug ond salv vid fic farol divert
677,"t o mistério da pintura da parede
era uma vez uma minina que se chamava ana clara ela
achou um pote e tinta e resolveu brincar com eles  eles  ela
queria pegar par ela brincar com seu amigo gabriel eles são muito
amigos da escola eles sé conheseram no primeiro dia de ela ela achou
ele legal e eles foram sé conhecendo melhor até que eles sé conheserão
finalmente eles sé conheseram melhor x dia ana clara resolveu convidar
ele x sua casa quando ela achou o potes de tinta eles pintaram a parede
do quarto e foi lancha com ele mas cando ela chegou no quarto
não tinha pintura nhenuma e as roupas dela estava no chão e ela
ficou muito preucupada com o que aconteceu então ela e o amigo
resolveraram envestigar eles procuraram pistas pela casa
peles acharam uma coisa muito facinante descobriram quem
tirou as pinturas foi a mãe da menina que limpou a parede
e tirou a roupa ",t mistéri pint pared vez minin cham ana cl ach pot tint resolv brinc quer peg par brinc amig gabriel amig escol sé conhes prim dia ach legal sé conhec melhor sé conhes final sé conhes melhor x dia ana cl resolv convid x cas ach pot tint pint pared quart lanch cand cheg quart pint nhenum roup chã fic preucup acontec ent amig resolver envestig procur pist cas pel ach cois facin descobr tir pint mãe menin limp pared tir roup
